replication,hour,phase,dept,dept_name,arrivals,patients,staff,beds,bed_util,staff_util,wait
57,9,mid,emergency_walkin,Emergency Walk-in,3,9,2,15,0.6,2.25,999.0
57,9,mid,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
57,9,mid,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
57,9,mid,critical_care,Critical Care,2,4,2,6,0.6666666666666666,1.0,999.0
57,9,mid,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
57,10,mid,emergency_walkin,Emergency Walk-in,2,8,2,15,0.5333333333333333,2.0,999.0
57,10,mid,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
57,10,mid,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
57,10,mid,critical_care,Critical Care,3,6,2,6,1.0,1.5,999.0
57,10,mid,step_down,Step Down,2,5,2,12,0.4166666666666667,1.25,999.0
57,11,mid,emergency_walkin,Emergency Walk-in,4,9,2,15,0.6,2.25,999.0
57,11,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
57,11,mid,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
57,11,mid,critical_care,Critical Care,1,5,2,6,0.8333333333333334,1.25,999.0
57,11,mid,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
57,12,mid,emergency_walkin,Emergency Walk-in,5,11,2,15,0.7333333333333333,2.75,999.0
57,12,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
57,12,mid,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
57,12,mid,critical_care,Critical Care,1,4,2,6,0.6666666666666666,1.0,999.0
57,12,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
57,13,mid,emergency_walkin,Emergency Walk-in,7,14,2,15,0.9333333333333333,3.5,999.0
57,13,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
57,13,mid,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
57,13,mid,critical_care,Critical Care,0,3,2,6,0.5,0.75,11.25
57,13,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
57,14,mid,emergency_walkin,Emergency Walk-in,5,14,2,15,0.9333333333333333,3.5,999.0
57,14,mid,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
57,14,mid,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
57,14,mid,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
57,14,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
57,15,mid,emergency_walkin,Emergency Walk-in,4,13,2,15,0.8666666666666667,3.25,999.0
57,15,mid,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
57,15,mid,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
57,15,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
57,15,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
57,16,mid,emergency_walkin,Emergency Walk-in,8,16,2,15,1.0666666666666667,4.0,999.0
57,16,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
57,16,mid,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
57,16,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
57,16,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
57,17,late,emergency_walkin,Emergency Walk-in,5,15,2,15,1.0,3.75,999.0
57,17,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
57,17,late,surgery,Surgical Care,3,5,2,8,0.625,1.25,999.0
57,17,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
57,17,late,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
57,18,late,emergency_walkin,Emergency Walk-in,6,15,2,15,1.0,3.75,999.0
57,18,late,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
57,18,late,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
57,18,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
57,18,late,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
57,19,late,emergency_walkin,Emergency Walk-in,4,13,2,15,0.8666666666666667,3.25,999.0
57,19,late,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
57,19,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
57,19,late,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
57,19,late,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
57,20,late,emergency_walkin,Emergency Walk-in,5,13,2,15,0.8666666666666667,3.25,999.0
57,20,late,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
57,20,late,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
57,20,late,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
57,20,late,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
57,21,late,emergency_walkin,Emergency Walk-in,1,9,2,15,0.6,2.25,999.0
57,21,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
57,21,late,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
57,21,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
57,21,late,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
57,22,late,emergency_walkin,Emergency Walk-in,5,11,2,15,0.7333333333333333,2.75,999.0
57,22,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
57,22,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
57,22,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
57,22,late,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
57,23,late,emergency_walkin,Emergency Walk-in,11,18,2,15,1.2,4.5,999.0
57,23,late,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
57,23,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
57,23,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
57,23,late,step_down,Step Down,2,4,2,12,0.3333333333333333,1.0,999.0
57,24,late,emergency_walkin,Emergency Walk-in,4,15,2,15,1.0,3.75,999.0
57,24,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
57,24,late,surgery,Surgical Care,2,4,2,8,0.5,1.0,999.0
57,24,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
57,24,late,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
58,1,early,emergency_walkin,Emergency Walk-in,6,6,2,15,0.4,1.5,999.0
58,1,early,emergency_ambulance,Emergency Ambulance,0,0,2,10,0.0,0.0,0.0
58,1,early,surgery,Surgical Care,0,0,2,8,0.0,0.0,0.0
58,1,early,critical_care,Critical Care,0,0,2,6,0.0,0.0,0.0
58,1,early,step_down,Step Down,1,1,2,12,0.08333333333333333,0.25,1.25
58,2,early,emergency_walkin,Emergency Walk-in,5,9,2,15,0.6,2.25,999.0
58,2,early,emergency_ambulance,Emergency Ambulance,1,1,2,10,0.1,0.25,1.25
58,2,early,surgery,Surgical Care,1,1,2,8,0.125,0.25,1.25
58,2,early,critical_care,Critical Care,1,1,2,6,0.16666666666666666,0.25,1.25
58,2,early,step_down,Step Down,0,1,2,12,0.08333333333333333,0.25,1.25
58,3,early,emergency_walkin,Emergency Walk-in,4,10,2,15,0.6666666666666666,2.5,999.0
58,3,early,emergency_ambulance,Emergency Ambulance,0,1,2,10,0.1,0.25,1.25
58,3,early,surgery,Surgical Care,4,5,2,8,0.625,1.25,999.0
58,3,early,critical_care,Critical Care,2,3,2,6,0.5,0.75,11.25
58,3,early,step_down,Step Down,1,2,2,12,0.16666666666666666,0.5,3.75
58,4,early,emergency_walkin,Emergency Walk-in,7,13,2,15,0.8666666666666667,3.25,999.0
58,4,early,emergency_ambulance,Emergency Ambulance,0,1,2,10,0.1,0.25,1.25
58,4,early,surgery,Surgical Care,2,5,2,8,0.625,1.25,999.0
58,4,early,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
58,4,early,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
58,5,early,emergency_walkin,Emergency Walk-in,7,15,2,15,1.0,3.75,999.0
58,5,early,emergency_ambulance,Emergency Ambulance,0,1,2,10,0.1,0.25,1.25
58,5,early,surgery,Surgical Care,3,6,2,8,0.75,1.5,999.0
58,5,early,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
58,5,early,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
58,6,early,emergency_walkin,Emergency Walk-in,9,18,2,15,1.2,4.5,999.0
58,6,early,emergency_ambulance,Emergency Ambulance,1,2,2,10,0.2,0.5,3.75
58,6,early,surgery,Surgical Care,2,6,2,8,0.75,1.5,999.0
58,6,early,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
58,6,early,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
58,7,early,emergency_walkin,Emergency Walk-in,2,13,2,15,0.8666666666666667,3.25,999.0
58,7,early,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
58,7,early,surgery,Surgical Care,1,5,2,8,0.625,1.25,999.0
58,7,early,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
58,7,early,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
58,8,early,emergency_walkin,Emergency Walk-in,4,12,2,15,0.8,3.0,999.0
58,8,early,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
58,8,early,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
58,8,early,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
58,8,early,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
58,9,mid,emergency_walkin,Emergency Walk-in,7,15,2,15,1.0,3.75,999.0
58,9,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
58,9,mid,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
58,9,mid,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
58,9,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
58,10,mid,emergency_walkin,Emergency Walk-in,3,12,2,15,0.8,3.0,999.0
58,10,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
58,10,mid,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
58,10,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
58,10,mid,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
58,11,mid,emergency_walkin,Emergency Walk-in,5,13,2,15,0.8666666666666667,3.25,999.0
58,11,mid,emergency_ambulance,Emergency Ambulance,3,5,2,10,0.5,1.25,999.0
58,11,mid,surgery,Surgical Care,3,5,2,8,0.625,1.25,999.0
58,11,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
58,11,mid,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
58,12,mid,emergency_walkin,Emergency Walk-in,11,19,2,15,1.2666666666666666,4.75,999.0
58,12,mid,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
58,12,mid,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
58,12,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
58,12,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
58,13,mid,emergency_walkin,Emergency Walk-in,7,19,2,15,1.2666666666666666,4.75,999.0
58,13,mid,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
58,13,mid,surgery,Surgical Care,2,5,2,8,0.625,1.25,999.0
58,13,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
58,13,mid,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
58,14,mid,emergency_walkin,Emergency Walk-in,6,18,2,15,1.2,4.5,999.0
58,14,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
58,14,mid,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
58,14,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
58,14,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
58,15,mid,emergency_walkin,Emergency Walk-in,6,17,2,15,1.1333333333333333,4.25,999.0
58,15,mid,emergency_ambulance,Emergency Ambulance,2,4,2,10,0.4,1.0,999.0
58,15,mid,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
58,15,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
58,15,mid,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
58,16,mid,emergency_walkin,Emergency Walk-in,6,17,2,15,1.1333333333333333,4.25,999.0
58,16,mid,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
58,16,mid,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
58,16,mid,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
58,16,mid,step_down,Step Down,2,4,2,12,0.3333333333333333,1.0,999.0
58,17,late,emergency_walkin,Emergency Walk-in,10,21,2,15,1.4,5.25,999.0
58,17,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
58,17,late,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
58,17,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
58,17,late,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
58,18,late,emergency_walkin,Emergency Walk-in,9,22,2,15,1.4666666666666666,5.5,999.0
58,18,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
58,18,late,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
58,18,late,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
58,18,late,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
58,19,late,emergency_walkin,Emergency Walk-in,3,17,2,15,1.1333333333333333,4.25,999.0
58,19,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
58,19,late,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
58,19,late,critical_care,Critical Care,2,4,2,6,0.6666666666666666,1.0,999.0
58,19,late,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
58,20,late,emergency_walkin,Emergency Walk-in,9,20,2,15,1.3333333333333333,5.0,999.0
58,20,late,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
58,20,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
58,20,late,critical_care,Critical Care,0,3,2,6,0.5,0.75,11.25
58,20,late,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
58,21,late,emergency_walkin,Emergency Walk-in,3,15,2,15,1.0,3.75,999.0
58,21,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
58,21,late,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
58,21,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
58,21,late,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
58,22,late,emergency_walkin,Emergency Walk-in,10,19,2,15,1.2666666666666666,4.75,999.0
58,22,late,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
58,22,late,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
58,22,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
58,22,late,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
58,23,late,emergency_walkin,Emergency Walk-in,4,16,2,15,1.0666666666666667,4.0,999.0
58,23,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
58,23,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
58,23,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
58,23,late,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
58,24,late,emergency_walkin,Emergency Walk-in,5,15,2,15,1.0,3.75,999.0
58,24,late,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
58,24,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
58,24,late,critical_care,Critical Care,2,4,2,6,0.6666666666666666,1.0,999.0
58,24,late,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
59,1,early,emergency_walkin,Emergency Walk-in,3,3,2,15,0.2,0.75,11.25
59,1,early,emergency_ambulance,Emergency Ambulance,0,0,2,10,0.0,0.0,0.0
59,1,early,surgery,Surgical Care,0,0,2,8,0.0,0.0,0.0
59,1,early,critical_care,Critical Care,0,0,2,6,0.0,0.0,0.0
59,1,early,step_down,Step Down,0,0,2,12,0.0,0.0,0.0
59,2,early,emergency_walkin,Emergency Walk-in,3,5,2,15,0.3333333333333333,1.25,999.0
59,2,early,emergency_ambulance,Emergency Ambulance,0,0,2,10,0.0,0.0,0.0
59,2,early,surgery,Surgical Care,2,2,2,8,0.25,0.5,3.75
59,2,early,critical_care,Critical Care,1,1,2,6,0.16666666666666666,0.25,1.25
59,2,early,step_down,Step Down,2,2,2,12,0.16666666666666666,0.5,3.75
59,3,early,emergency_walkin,Emergency Walk-in,6,9,2,15,0.6,2.25,999.0
59,3,early,emergency_ambulance,Emergency Ambulance,1,1,2,10,0.1,0.25,1.25
59,3,early,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
59,3,early,critical_care,Critical Care,1,2,2,6,0.3333333333333333,0.5,3.75
59,3,early,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
59,4,early,emergency_walkin,Emergency Walk-in,3,9,2,15,0.6,2.25,999.0
59,4,early,emergency_ambulance,Emergency Ambulance,0,1,2,10,0.1,0.25,1.25
59,4,early,surgery,Surgical Care,2,4,2,8,0.5,1.0,999.0
59,4,early,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
59,4,early,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
59,5,early,emergency_walkin,Emergency Walk-in,9,15,2,15,1.0,3.75,999.0
59,5,early,emergency_ambulance,Emergency Ambulance,1,2,2,10,0.2,0.5,3.75
59,5,early,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
59,5,early,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
59,5,early,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
59,6,early,emergency_walkin,Emergency Walk-in,6,15,2,15,1.0,3.75,999.0
59,6,early,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
59,6,early,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
59,6,early,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
59,6,early,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
59,7,early,emergency_walkin,Emergency Walk-in,3,12,2,15,0.8,3.0,999.0
59,7,early,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
59,7,early,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
59,7,early,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
59,7,early,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
59,8,early,emergency_walkin,Emergency Walk-in,6,14,2,15,0.9333333333333333,3.5,999.0
59,8,early,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
59,8,early,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
59,8,early,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
59,8,early,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
59,9,mid,emergency_walkin,Emergency Walk-in,3,12,2,15,0.8,3.0,999.0
59,9,mid,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
59,9,mid,surgery,Surgical Care,2,4,2,8,0.5,1.0,999.0
59,9,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
59,9,mid,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
59,10,mid,emergency_walkin,Emergency Walk-in,5,13,2,15,0.8666666666666667,3.25,999.0
59,10,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
59,10,mid,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
59,10,mid,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
59,10,mid,step_down,Step Down,3,5,2,12,0.4166666666666667,1.25,999.0
59,11,mid,emergency_walkin,Emergency Walk-in,2,10,2,15,0.6666666666666666,2.5,999.0
59,11,mid,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
59,11,mid,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
59,11,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
59,11,mid,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
59,12,mid,emergency_walkin,Emergency Walk-in,5,11,2,15,0.7333333333333333,2.75,999.0
59,12,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
59,12,mid,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
59,12,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
59,12,mid,step_down,Step Down,2,5,2,12,0.4166666666666667,1.25,999.0
59,13,mid,emergency_walkin,Emergency Walk-in,4,11,2,15,0.7333333333333333,2.75,999.0
59,13,mid,emergency_ambulance,Emergency Ambulance,4,6,2,10,0.6,1.5,999.0
59,13,mid,surgery,Surgical Care,2,4,2,8,0.5,1.0,999.0
59,13,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
59,13,mid,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
59,14,mid,emergency_walkin,Emergency Walk-in,4,11,2,15,0.7333333333333333,2.75,999.0
59,14,mid,emergency_ambulance,Emergency Ambulance,0,4,2,10,0.4,1.0,999.0
59,14,mid,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
59,14,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
59,14,mid,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
59,15,mid,emergency_walkin,Emergency Walk-in,5,12,2,15,0.8,3.0,999.0
59,15,mid,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
59,15,mid,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
59,15,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
59,15,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
59,16,mid,emergency_walkin,Emergency Walk-in,7,15,2,15,1.0,3.75,999.0
59,16,mid,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
59,16,mid,surgery,Surgical Care,4,6,2,8,0.75,1.5,999.0
59,16,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
59,16,mid,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
59,17,late,emergency_walkin,Emergency Walk-in,6,15,2,15,1.0,3.75,999.0
59,17,late,emergency_ambulance,Emergency Ambulance,3,5,2,10,0.5,1.25,999.0
59,17,late,surgery,Surgical Care,1,5,2,8,0.625,1.25,999.0
59,17,late,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
59,17,late,step_down,Step Down,2,4,2,12,0.3333333333333333,1.0,999.0
59,18,late,emergency_walkin,Emergency Walk-in,8,17,2,15,1.1333333333333333,4.25,999.0
59,18,late,emergency_ambulance,Emergency Ambulance,3,6,2,10,0.6,1.5,999.0
59,18,late,surgery,Surgical Care,3,6,2,8,0.75,1.5,999.0
59,18,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
59,18,late,step_down,Step Down,2,5,2,12,0.4166666666666667,1.25,999.0
59,19,late,emergency_walkin,Emergency Walk-in,3,14,2,15,0.9333333333333333,3.5,999.0
59,19,late,emergency_ambulance,Emergency Ambulance,0,4,2,10,0.4,1.0,999.0
59,19,late,surgery,Surgical Care,3,7,2,8,0.875,1.75,999.0
59,19,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
59,19,late,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
59,20,late,emergency_walkin,Emergency Walk-in,6,15,2,15,1.0,3.75,999.0
59,20,late,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
59,20,late,surgery,Surgical Care,5,10,2,8,1.25,2.5,999.0
59,20,late,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
59,20,late,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
59,21,late,emergency_walkin,Emergency Walk-in,4,13,2,15,0.8666666666666667,3.25,999.0
59,21,late,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
59,21,late,surgery,Surgical Care,0,6,2,8,0.75,1.5,999.0
59,21,late,critical_care,Critical Care,3,5,2,6,0.8333333333333334,1.25,999.0
59,21,late,step_down,Step Down,2,4,2,12,0.3333333333333333,1.0,999.0
59,22,late,emergency_walkin,Emergency Walk-in,3,11,2,15,0.7333333333333333,2.75,999.0
59,22,late,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
59,22,late,surgery,Surgical Care,1,5,2,8,0.625,1.25,999.0
59,22,late,critical_care,Critical Care,1,4,2,6,0.6666666666666666,1.0,999.0
59,22,late,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
59,23,late,emergency_walkin,Emergency Walk-in,4,11,2,15,0.7333333333333333,2.75,999.0
59,23,late,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
59,23,late,surgery,Surgical Care,2,5,2,8,0.625,1.25,999.0
59,23,late,critical_care,Critical Care,0,3,2,6,0.5,0.75,11.25
59,23,late,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
59,24,late,emergency_walkin,Emergency Walk-in,3,10,2,15,0.6666666666666666,2.5,999.0
59,24,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
59,24,late,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
59,24,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
59,24,late,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
60,1,early,emergency_walkin,Emergency Walk-in,6,6,2,15,0.4,1.5,999.0
60,1,early,emergency_ambulance,Emergency Ambulance,1,1,2,10,0.1,0.25,1.25
60,1,early,surgery,Surgical Care,0,0,2,8,0.0,0.0,0.0
60,1,early,critical_care,Critical Care,1,1,2,6,0.16666666666666666,0.25,1.25
60,1,early,step_down,Step Down,0,0,2,12,0.0,0.0,0.0
60,2,early,emergency_walkin,Emergency Walk-in,2,6,2,15,0.4,1.5,999.0
60,2,early,emergency_ambulance,Emergency Ambulance,0,1,2,10,0.1,0.25,1.25
60,2,early,surgery,Surgical Care,0,0,2,8,0.0,0.0,0.0
60,2,early,critical_care,Critical Care,1,2,2,6,0.3333333333333333,0.5,3.75
60,2,early,step_down,Step Down,3,3,2,12,0.25,0.75,11.25
60,3,early,emergency_walkin,Emergency Walk-in,5,9,2,15,0.6,2.25,999.0
60,3,early,emergency_ambulance,Emergency Ambulance,0,1,2,10,0.1,0.25,1.25
60,3,early,surgery,Surgical Care,2,2,2,8,0.25,0.5,3.75
